id,time,x,y,z,theta,vx,vy,vz,wx,wy,wz
2022-12-14-08-02-07,1671026540.094961,-52.12939092385807,146.79953985688002,-12.308448712624955,-1.8610545971212413,-0.26281654834747314,-0.6185932159423828,-0.018516454845666885,-0.09865912795066833,0.4038355052471161,0.04592997580766678
2022-12-14-08-02-07,1671026540.1390004,-52.13751639749425,146.7745615268224,-12.307202000165882,-1.8632717037444368,-0.2491142749786377,-0.613987386226654,0.041935812681913376,-0.19385090470314026,0.1796950101852417,-0.060857634991407394
2022-12-14-08-02-07,1671026540.1829615,-52.14793530949473,146.73991639643287,-12.307785098420227,-1.8572397253360495,-0.10203224420547485,-0.7310502529144287,-0.03877301141619682,-0.34949707984924316,-1.2389334440231323,0.2528601586818695
2022-12-14-08-02-07,1671026540.2269444,-52.15457505045265,146.71739525162337,-12.30866118128273,-1.8573228753344766,-0.2577327489852905,-0.8666241765022278,-0.04531161114573479,-0.26530328392982483,0.25921568274497986,-0.0692913755774498
2022-12-14-08-02-07,1671026540.2709796,-52.162977807498585,146.67193494124265,-12.31223674677593,-1.8485530676355513,-0.21134626865386963,-1.1289876699447632,-0.10329359769821167,-0.2539319396018982,-0.5375379323959351,0.19285184144973755
2022-12-14-08-02-07,1671026540.27099,-52.17875434546579,146.62788061845652,-12.313775544516293,-1.857597788665055,-0.38161206245422363,-1.0774236917495728,0.029950212687253952,0.21971482038497925,0.9078494906425476,-0.3099621534347534
2022-12-14-08-02-07,1671026540.3149927,-52.19114562798545,146.58836739489027,-12.313598173660832,-1.8595025244044951,-0.3267652988433838,-1.149928092956543,0.056070126593112946,-0.4844004809856415,-0.2223338633775711,0.10643809288740158
2022-12-14-08-02-07,1671026540.3457038,-52.205923929406595,146.54285529524404,-12.311099484899216,-1.8560225309060514,-0.3242422342300415,-0.997369110584259,0.06566046178340912,0.05618495121598244,-0.04334641993045807,0.012962891720235348
2022-12-14-08-02-07,1671026540.3909457,-52.218058198266455,146.5045399915918,-12.307540511392887,-1.855950108290861,-0.28760087490081787,-0.8612490892410278,0.07068320363759995,0.19472496211528778,0.15732859075069427,-0.04485887661576271
2022-12-14-08-02-07,1671026540.4389908,-52.227786605523455,146.47320075579606,-12.30549331409277,-1.8581741772295886,-0.2513723373413086,-0.7678603529930115,0.062428493052721024,0.30690568685531616,0.21950002014636993,-0.05998914688825607
2022-12-14-08-02-07,1671026540.4834607,-52.2355765723098,146.44453515558672,-12.302022628807514,-1.8593907609539972,-0.20208311080932617,-0.7091054320335388,0.0996972918510437,0.034801363945007324,0.11788098514080048,-0.03856828808784485
2022-12-14-08-02-07,1671026540.5269594,-52.24392174280882,146.41587002392254,-12.299194359802376,-1.8619941752428963,-0.18186789751052856,-0.6664299964904785,0.05578256770968437,-0.04789869859814644,0.11937112361192703,-0.0746702253818512
2022-12-14-08-02-07,1671026540.570954,-52.25081627098925,146.39055404818413,-12.29764138270486,-1.8637521971532993,-0.16841280460357666,-0.6500043869018555,0.02897108718752861,-0.09946753084659576,-0.02282298356294632,-0.039255283772945404
2022-12-14-08-02-07,1671026540.6149583,-52.25814611059079,146.36430571828066,-12.297705926587208,-1.864678382362349,-0.19359779357910156,-0.7026098370552063,-0.013976911082863808,-0.13851337134838104,0.03889085352420807,-0.010994695127010345
2022-12-14-08-02-07,1671026540.658967,-52.2679126860602,146.33218767361632,-12.29903009442289,-1.863154567856353,-0.2433485984802246,-0.803923487663269,-0.03466174378991127,-0.049530137330293655,0.004980839788913727,0.05475834757089615
2022-12-14-08-02-07,1671026540.7069683,-52.27767876379601,146.300506948279,-12.29957265618486,-1.860070960343075,-0.28903138637542725,-0.9049871563911438,0.022422172129154205,0.005851127207279205,-0.042256686836481094,0.13173355162143707
2022-12-14-08-02-07,1671026540.7069712,-52.28964459181458,146.26347295431404,-12.299115683147853,-1.8559128946298429,-0.2609292268753052,-0.8221971988677979,0.03375208005309105,0.2983485758304596,0.19954577088356018,0.07802680134773254
2022-12-14-08-02-07,1671026540.7509663,-52.29894096994447,146.2341868037491,-12.296614349013826,-1.856128839452638,-0.20703232288360596,-0.7394634485244751,0.06851392239332199,0.133423313498497,-0.19955438375473022,-0.05321282520890236
2022-12-14-08-02-07,1671026540.7854452,-52.30760580348351,146.20449855679246,-12.293276117370414,-1.859656719503172,-0.20060783624649048,-0.6913442611694336,0.08790791779756546,0.030759453773498535,0.05556213855743408,-0.07647232711315155
2022-12-14-08-02-07,1671026540.830949,-52.31370995738404,146.1785447306774,-12.28960702846583,-1.8617663833201061,-0.16591447591781616,-0.659035861492157,0.09558999538421631,-0.08049444854259491,-0.19956128299236298,-0.04167069494724274
2022-12-14-08-02-07,1671026540.8749616,-52.32080340294657,146.15078147254616,-12.287559916533608,-1.8619177149190236,-0.16905391216278076,-0.6649940013885498,0.020144764333963394,-0.16351386904716492,0.19518589973449707,0.04147522151470184
2022-12-14-08-02-07,1671026540.9229672,-52.324180953537656,146.12549117191548,-12.28744933343446,-1.85940297665975,-0.12571221590042114,-0.6927164196968079,-0.01717534102499485,-0.0006920769810676575,-0.06729453802108765,0.07835857570171356
2022-12-14-08-02-07,1671026540.9669614,-52.329475142694626,146.09394453522063,-12.289090094333307,-1.857549445994805,-0.1221650242805481,-0.7965181469917297,-0.05708172917366028,-0.0649709701538086,0.07238156348466873,0.015138053335249424
2022-12-14-08-02-07,1671026541.0109901,-52.33282716151816,146.05896659252392,-12.291982918045939,-1.8575273282142597,-0.10401403903961182,-0.9285808801651001,-0.08387389779090881,-0.05511098355054855,-0.08986839652061462,-0.0014888395089656115
2022-12-14-08-02-07,1671026541.0549903,-52.33742545120058,146.01654136311694,-12.295418883866871,-1.8562649989014164,-0.10477852821350098,-1.0529171228408813,-0.07015861570835114,0.03872142732143402,-0.21740037202835083,0.037701886147260666
2022-12-14-08-02-07,1671026541.1029606,-52.34362813720587,145.9740115971207,-12.297647929561421,-1.8564263671603443,-0.15044331550598145,-1.1203950643539429,-0.006773745641112328,-0.1126883327960968,-0.276481568813324,-0.04669654369354248
2022-12-14-08-02-07,1671026541.1469533,-52.34886856243831,145.9304212174965,-12.29823364854015,-1.858259055546687,-0.16799044609069824,-0.98561692237854,-0.008826518431305885,0.25644052028656006,0.10172545909881592,-0.09497243165969849
2022-12-14-08-02-07,1671026541.1949482,-52.35307332427529,145.89735986501518,-12.297265683739989,-1.8593897207237733,-0.1419910192489624,-0.8892797231674194,0.02753852866590023,0.15277384221553802,0.21114149689674377,-0.01320008933544159
2022-12-14-08-02-07,1671026541.1949544,-52.35808775986495,145.8621913561771,-12.29628472487774,-1.859937448878014,-0.11518192291259766,-0.8076408505439758,0.039905909448862076,0.17215785384178162,0.08742694556713104,-0.019784007221460342
2022-12-14-08-02-07,1671026541.2389886,-52.36173366321781,145.83210425765867,-12.294356964238462,-1.858941978780145,-0.09797155857086182,-0.7612101435661316,0.03606540709733963,-0.04717098921537399,0.04525221884250641,0.038389675319194794
2022-12-14-08-02-07,1671026541.267621,-52.36716629274402,145.7993662972456,-12.294847158317719,-1.8594705793394624,-0.1105075478553772,-0.7244404554367065,-0.029927080497145653,0.07237523049116135,0.029993262141942978,-0.039450351148843765
2022-12-14-08-02-07,1671026541.3119206,-52.371683121301224,145.77088963557486,-12.296896890405563,-1.8603880717414658,-0.1243506669998169,-0.7412232756614685,-0.07309050858020782,-0.023608803749084473,-0.05564099922776222,-0.042336542159318924
2022-12-14-08-02-07,1671026541.3589733,-52.377206461270696,145.74338300766343,-12.300169314939758,-1.8620575035525428,-0.15831655263900757,-0.7970921993255615,-0.10104603320360184,-0.04028709977865219,-0.011092981323599815,-0.03268425539135933
2022-12-14-08-02-07,1671026541.4029617,-52.384665419160115,145.71047612165393,-12.30456418953376,-1.862319446765866,-0.20060014724731445,-0.8767372369766235,-0.10940597951412201,0.06371579319238663,-0.0589909553527832,-0.0035283491015434265
2022-12-14-08-02-07,1671026541.446969,-52.394069351409094,145.67199942121286,-12.306812867731004,-1.861127120425417,-0.2384101152420044,-0.9226951003074646,-0.005925792269408703,0.08247900009155273,0.014715109020471573,0.030137859284877777
2022-12-14-08-02-07,1671026541.4909632,-52.402987575241646,145.63857667498928,-12.3066509889176,-1.8581920901268225,-0.207880437374115,-0.8007215261459351,0.028462255373597145,0.35328689217567444,-0.05417796969413757,0.0545024611055851
2022-12-14-08-02-07,1671026541.5349681,-52.41235114520628,145.60547481960722,-12.304735162738385,-1.8599897676234436,-0.18971604108810425,-0.7156704664230347,0.04121724143624306,0.05393047630786896,-0.06852445006370544,-0.08596227318048477
2022-12-14-08-02-07,1671026541.5789773,-52.418692931869394,145.58114226233897,-12.303017864336343,-1.8630067827101073,-0.18249845504760742,-0.6412971615791321,0.06678680330514908,0.19033996760845184,0.003108888864517212,-0.08249591290950775
2022-12-14-08-02-07,1671026541.6230445,-52.4252761731981,145.55678114301372,-12.300181348848179,-1.8642501433222463,-0.17286449670791626,-0.6260563731193542,0.05339684709906578,-0.22278565168380737,-0.07459738850593567,0.0060896435752511024
2022-12-14-08-02-07,1671026541.6669521,-52.43175035689435,145.52897850991872,-12.299121361150338,-1.8618966153445486,-0.17388129234313965,-0.6437694430351257,0.0035945791751146317,-0.03956826031208038,0.1842997968196869,0.0724761113524437
2022-12-14-08-02-07,1671026541.6669612,-52.43689418334812,145.5009076434984,-12.29937596162893,-1.8596549036590602,-0.1437097191810608,-0.7154352068901062,-0.029060913249850273,-0.04473011940717697,-0.10138287395238876,0.05417584255337715
2022-12-14-08-02-07,1671026541.7109604,-52.443454047250135,145.46820879455996,-12.30145539350572,-1.8580940721310624,-0.15587598085403442,-0.8242789506912231,-0.052121974527835846,0.022254817187786102,0.062223151326179504,0.011482255533337593
2022-12-14-08-02-07,1671026541.7458286,-52.44840799080745,145.43412353161492,-12.302222006585541,-1.861382871899792,-0.147263765335083,-0.9017446041107178,0.03137684240937233,-0.17190375924110413,0.2968721389770508,-0.1774713546037674
2022-12-14-08-02-07,1671026541.7909486,-52.45284064243535,145.39765917658988,-12.30229579919688,-1.8637239697609156,-0.11172378063201904,-0.943372368812561,-0.03287380561232567,-0.22770771384239197,-0.09296722710132599,0.12416750192642212
2022-12-14-08-02-07,1671026541.834933,-52.457131398356495,145.36209015976533,-12.29982065065606,-1.8594886669294897,-0.1034650206565857,-0.8332619667053223,0.020444730296730995,0.18710432946681976,-0.19878409802913666,0.12478473782539368
2022-12-14-08-02-07,1671026541.8829558,-52.459933390272425,145.32938240959496,-12.29749499916314,-1.8501658539976802,-0.09966927766799927,-0.757124662399292,0.03841749578714371,0.01863541454076767,0.08983700722455978,0.271007239818573
2022-12-14-08-02-07,1671026541.930955,-52.46355421881784,145.3014115984644,-12.296226434371324,-1.8400583361832807,-0.08027136325836182,-0.6972259283065796,0.04993665963411331,0.05251206085085869,-0.050580382347106934,0.23058557510375977
2022-12-14-08-02-07,1671026541.9749753,-52.46706451955807,145.27539096582746,-12.293904755266569,-1.8324557997415625,-0.0936310887336731,-0.6696144342422485,0.05647343024611473,-0.11397518217563629,0.19161507487297058,0.16193261742591858
2022-12-14-08-02-07,1671026542.0229623,-52.471820461952646,145.24665989165004,-12.292936776762161,-1.8282866343576276,-0.11603415012359619,-0.6968032121658325,0.010092726908624172,-0.20954513549804688,0.057800114154815674,0.07119958102703094
2022-12-14-08-02-07,1671026542.0669591,-52.478707924710484,145.21842357076196,-12.293279166240856,-1.8261606745222145,-0.16633278131484985,-0.7461977005004883,-0.016631074249744415,-0.06497877836227417,0.05115474760532379,0.06205069646239281
2022-12-14-08-02-07,1671026542.06697,-52.48643654989431,145.18649427010806,-12.294468448054321,-1.8223080608834052,-0.21255648136138916,-0.8506923913955688,-0.03654639422893524,-0.147354394197464,-0.02828805148601532,0.14252936840057373
2022-12-14-08-02-07,1671026542.1109612,-52.496703240169495,145.15128706274652,-12.295229871965311,-1.8145947313651594,-0.2787724733352661,-0.9405878186225891,0.021838346496224403,-0.37176963686943054,-0.027223020792007446,0.24408785998821259
2022-12-14-08-02-07,1671026542.1452613,-52.51009781038447,145.111808149805,-12.294204350672576,-1.8101801115463014,-0.3201417922973633,-0.8970466256141663,0.07231844216585159,0.403653621673584,0.03610220551490784,-0.06892436742782593
2022-12-14-08-02-07,1671026542.1910844,-52.522666988184014,145.07781297807406,-12.286133364416834,-1.8090117474810943,-0.3084845542907715,-0.8224583864212036,0.13951420783996582,0.1656729131937027,0.16567231714725494,0.05772048979997635
2022-12-14-08-02-07,1671026542.2349453,-52.533223536374194,145.04877294132228,-12.279922534245381,-1.8051590547855267,-0.26545655727386475,-0.7310804724693298,0.16589707136154175,-0.09326609969139099,-0.22610777616500854,0.11587095260620117
2022-12-14-08-02-07,1671026542.278949,-52.544891220432945,145.0195339671316,-12.274425327508062,-1.7991333070338145,-0.27256864309310913,-0.6710465550422668,0.13068827986717224,-0.22145813703536987,0.11785800755023956,0.1497494876384735
2022-12-14-08-02-07,1671026542.3229454,-52.554369796063966,144.99206193794032,-12.26919694703296,-1.7931271297007314,-0.238703191280365,-0.6406733989715576,0.12032921612262726,-0.2618608772754669,-0.08211520314216614,0.1375194638967514
2022-12-14-08-02-07,1671026542.366966,-52.56393735937955,144.96751585320948,-12.265298654852181,-1.787559969896081,-0.24058055877685547,-0.6323825716972351,0.087994784116745,-0.3663059175014496,0.06865578889846802,0.15251517295837402
2022-12-14-08-02-07,1671026542.41099,-52.57317188867255,144.93709014716205,-12.262949799683442,-1.7801210660860267,-0.23214566707611084,-0.6858868598937988,0.029200479388237,-0.24926599860191345,0.03200557827949524,0.17215348780155182
2022-12-14-08-02-07,1671026542.454982,-52.58146613698774,144.91049107482615,-12.262297886054107,-1.7743574167321696,-0.24897301197052002,-0.7601802945137024,0.011455371975898743,-0.19281773269176483,0.09616400301456451,0.13686363399028778
2022-12-14-08-02-07,1671026542.498988,-52.59117561686913,144.87752859527592,-12.262746076440166,-1.768900624224947,-0.25613927841186523,-0.8824236392974854,-0.015169695019721985,-0.20092518627643585,-0.038667961955070496,0.15209057927131653
2022-12-14-08-02-07,1671026542.543012,-52.60212891457076,144.83975268760958,-12.263192792488518,-1.761694322762915,-0.28004753589630127,-0.9998915195465088,0.02339950203895569,-0.14425337314605713,0.08813564479351044,0.19982965290546417
2022-12-14-08-02-07,1671026542.5869613,-52.61356454557111,144.79791867637041,-12.26218657724904,-1.7525488796534898,-0.25577878952026367,-0.9400209784507751,0.03521858900785446,0.06236641854047775,-0.13473325967788696,0.20742276310920715
2022-12-14-08-02-07,1671026542.586967,-52.622324799459435,144.7647775643811,-12.258031147458503,-1.737946350569639,-0.25483763217926025,-0.8156042098999023,0.12832212448120117,0.14928549528121948,0.4269469678401947,0.4568171203136444
2022-12-14-08-02-07,1671026542.634956,-52.62989673439994,144.7341971853257,-12.25298802081818,-1.7169705591364688,-0.20237737894058228,-0.7578638792037964,0.13814976811408997,-0.08179603517055511,0.07728729397058487,0.5434485077857971
2022-12-14-08-02-07,1671026542.6656113,-52.6384983528508,144.70701173119568,-12.247726938219103,-1.6957169752042278,-0.19610804319381714,-0.6919114589691162,0.1574358493089676,0.0633823350071907,0.15081733465194702,0.5228065252304077
2022-12-14-08-02-07,1671026542.7069342,-52.645109611806994,144.67836500739952,-12.241778880316026,-1.674943026803311,-0.16904866695404053,-0.6735734939575195,0.13315239548683167,-0.20386382937431335,0.025973469018936157,0.4703652560710907
2022-12-14-08-02-07,1671026542.750942,-52.65321846613851,144.65216148910991,-12.23803694818685,-1.6564895430798756,-0.19510048627853394,-0.7020143270492554,0.07754658162593842,-0.2444278746843338,0.1081923246383667,0.4666976034641266
2022-12-14-08-02-07,1671026542.7989533,-52.66192026770357,144.62146917166925,-12.23583253948427,-1.6351252020552018,-0.22607421875,-0.7642647624015808,0.04598860442638397,-0.20591998100280762,0.06566116213798523,0.5542700290679932
2022-12-14-08-02-07,1671026542.8429596,-52.67189863607432,144.5895127397951,-12.234636365824585,-1.6113774642808032,-0.2707786560058594,-0.8648205399513245,0.030774928629398346,-0.16733430325984955,0.10551857948303223,0.6125988364219666
2022-12-14-08-02-07,1671026542.8909326,-52.682506603572726,144.55396813167496,-12.233026268243124,-1.588584440076867,-0.29407596588134766,-0.9428238868713379,0.06591901183128357,0.12672799825668335,0.32622596621513367,0.5021788477897644
2022-12-14-08-02-07,1671026542.9349465,-52.69116854292972,144.51140298461473,-12.229692374274837,-1.5635745286727283,-0.22355031967163086,-1.0093603134155273,0.11173711717128754,0.2003604769706726,0.047665514051914215,0.6920788288116455
2022-12-14-08-02-07,1671026542.9789438,-52.69949715458688,144.47142371273887,-12.225065611468613,-1.5377519393221017,-0.17063748836517334,-1.0526126623153687,0.14952799677848816,-0.4672181308269501,-0.21096017956733704,0.6496158838272095
2022-12-14-08-02-07,1671026543.022938,-52.70777529722367,144.43303871280045,-12.220062259629096,-1.5108185268326073,-0.15464508533477783,-0.8731390833854675,0.11682789027690887,0.23902098834514618,-0.058311983942985535,0.6820060610771179
2022-12-14-08-02-07,1671026543.0669463,-52.714203610893115,144.40090894786064,-12.216789874147022,-1.4849420155536663,-0.14715123176574707,-0.803093433380127,0.06762904673814774,0.10380201041698456,-0.010926298797130585,0.6638143658638
2022-12-14-08-02-07,1671026543.0669565,-52.71897864065017,144.3711464402606,-12.214762375088728,-1.4596724255493827,-0.13505756855010986,-0.7382772564888,0.05168810486793518,0.19674532115459442,0.10448137670755386,0.6174119114875793
2022-12-14-08-02-07,1671026543.1109447,-52.723922675343715,144.3437650588388,-12.213101839351534,-1.4361395696264607,-0.11889046430587769,-0.6864371299743652,0.04066525399684906,0.13524813950061798,0.02415894716978073,0.5842586159706116
2022-12-14-08-02-07,1671026543.1489336,-52.72767115238704,144.31494951359124,-12.213000888073882,-1.4106564537046178,-0.08923804759979248,-0.6873023509979248,-0.03034626692533493,-0.03348948806524277,-0.008513696491718292,0.6180553436279297
2022-12-14-08-02-07,1671026543.1909463,-52.72924608466703,144.28801860587276,-12.215098219881412,-1.3856627414626506,-0.06695860624313354,-0.6959376931190491,-0.07586897164583206,0.08287274837493896,0.17733004689216614,0.6600457429885864
2022-12-14-08-02-07,1671026543.2389672,-52.72989451637119,144.25882094392625,-12.21849085056178,-1.3588076914043754,-0.022364497184753418,-0.7757961750030518,-0.10211241990327835,0.1179666668176651,-0.025609388947486877,0.6697704195976257
2022-12-14-08-02-07,1671026543.282965,-52.7294277892376,144.22326650245455,-12.223023977441954,-1.3331781257647826,0.014123499393463135,-0.8786623477935791,-0.10075610876083374,0.2840021252632141,0.041368961334228516,0.5663818120956421
2022-12-14-08-02-07,1671026543.3270075,-52.72780819331227,144.18546716216792,-12.225643529783685,-1.3153850671462717,0.0747607946395874,-0.9457442760467529,-0.02764761447906494,0.49403494596481323,-0.14455020427703857,0.44626304507255554
2022-12-14-08-02-07,1671026543.3749666,-52.72540889135233,144.14399946074857,-12.224812024937695,-1.2953787987374383,0.09272581338882446,-0.8646339178085327,0.005813151597976685,0.396675705909729,-0.023101508617401123,0.38612502813339233
2022-12-14-08-02-07,1671026543.4189594,-52.722330273913435,144.11781350264755,-12.223728557098891,-1.2810545881239075,0.10183686017990112,-0.7735543251037598,0.04966888949275017,0.3296034038066864,0.00023064017295837402,0.45610079169273376
2022-12-14-08-02-07,1671026543.4629626,-52.716870257876884,144.08965271161594,-12.22310039503899,-1.2675003645235388,0.12135261297225952,-0.7102231383323669,0.023799646645784378,0.21804389357566833,0.0952906608581543,0.2754609286785126
2022-12-14-08-02-07,1671026543.5070043,-52.7115073009808,144.06193485786503,-12.221034837122389,-1.25701512950229,0.13683712482452393,-0.643801748752594,0.06576283276081085,0.15380366146564484,0.09675945341587067,0.22591692209243774
2022-12-14-08-02-07,1671026543.5549786,-52.705081465719665,144.03722444592458,-12.220342243093633,-1.2513050759742281,0.18027165532112122,-0.6358132362365723,-0.010482225567102432,0.019568488001823425,-0.0945955365896225,0.07767051458358765
2022-12-14-08-02-07,1671026543.554988,-52.69824117040523,144.01061598616545,-12.222010062205193,-1.248239803958315,0.21012213826179504,-0.6333738565444946,-0.06168367713689804,0.20656919479370117,-0.2142936885356903,0.08437840640544891
2022-12-14-08-02-07,1671026543.5989592,-52.68937835834337,143.9843086928463,-12.225377473961707,-1.2459035578340916,0.25112152099609375,-0.7050261497497559,-0.10375942289829254,0.14378878474235535,-0.13914094865322113,0.05299263447523117
2022-12-14-08-02-07,1671026543.6262844,-52.678795548908525,143.95388671771624,-12.230037173249805,-1.2435376801166433,0.2979615330696106,-0.821674108505249,-0.12740583717823029,0.1731947660446167,-0.03781744837760925,0.0665135607123375
2022-12-14-08-02-07,1671026543.6679022,-52.66408257297755,143.91664206888953,-12.235439606594685,-1.240129788394425,0.35905784368515015,-0.9257573485374451,-0.09522233158349991,0.23334695398807526,-0.30616939067840576,0.12822672724723816
2022-12-14-08-02-07,1671026543.7149436,-52.65082659368902,143.8810256684593,-12.238890384698669,-1.2376534181107641,0.3167082667350769,-0.8796570301055908,-0.09015482664108276,0.1311398297548294,0.09110187739133835,0.06737267225980759
2022-12-14-08-02-07,1671026543.7589405,-52.639464328887655,143.8502113829812,-12.240680265125476,-1.238639749455054,0.29243284463882446,-0.7651879191398621,-0.02036193571984768,0.2863120436668396,-0.028378307819366455,-0.09652048349380493
2022-12-14-08-02-07,1671026543.802956,-52.62948876457796,143.8218444253953,-12.241461936863548,-1.2411909635512763,0.2655697464942932,-0.7089775800704956,-0.0014236164279282093,0.1579819619655609,-0.004491105675697327,-0.04123259708285332
2022-12-14-08-02-07,1671026543.8469543,-52.618622351978054,143.7938636871419,-12.24003053396514,-1.2431059109269913,0.2423018515110016,-0.660645604133606,0.03881815820932388,-0.05261029303073883,0.08094029873609543,-0.0288175530731678
2022-12-14-08-02-07,1671026543.8909507,-52.60785595509639,143.76713334459106,-12.239190513535874,-1.2413122066727764,0.2533974051475525,-0.6370993852615356,0.004054063931107521,0.06599229574203491,-0.02168814092874527,0.07003381848335266
2022-12-14-08-02-07,1671026543.9349754,-52.59791597754248,143.74230684771464,-12.239513949527781,-1.2399229779766658,0.25806599855422974,-0.6553757190704346,-0.02130110375583172,-0.037195079028606415,0.14516620337963104,0.028603827580809593
2022-12-14-08-02-07,1671026543.9789934,-52.585499014771244,143.71397150366602,-12.24098364248098,-1.2392389207072378,0.31371819972991943,-0.7097252011299133,-0.04648455232381821,-0.0018595606088638306,-0.06867899000644684,-0.012580893002450466
2022-12-14-08-02-07,1671026544.0269592,-52.572076133617045,143.68385407508083,-12.24360235391475,-1.240994626686617,0.37210118770599365,-0.8103983998298645,-0.07288968563079834,-0.059001319110393524,-0.029852457344532013,-0.058850932866334915
2022-12-14-08-02-07,1671026544.0710168,-52.55591360929098,143.64996080551674,-12.247050616223092,-1.2432715309281104,0.4278678894042969,-0.9044371843338013,-0.07054801285266876,-0.18802621960639954,0.09618204832077026,-0.0810961127281189
2022-12-14-08-02-07,1671026544.0710504,-52.53747525475226,143.61255109651415,-12.250484294434994,-1.245138188990418,0.42815881967544556,-0.8756911754608154,-0.09602183848619461,-0.09722283482551575,-0.2421095371246338,-0.054464634507894516
2022-12-14-08-02-07,1671026544.1150072,-52.524093435140344,143.58460209966648,-12.251566811158103,-1.2479105841990614,0.3388745188713074,-0.7539061903953552,-0.009515308775007725,0.19005078077316284,0.24555613100528717,-0.028824716806411743
2022-12-14-08-02-07,1671026544.1458256,-52.50961697047902,143.55470309430274,-12.250384009647075,-1.2465755286279663,0.30972111225128174,-0.6973222494125366,0.019444243982434273,0.002271093428134918,0.08265633881092072,0.05226102098822594
2022-12-14-08-02-07,1671026544.19057,-52.499295911695874,143.52951995921512,-12.248568907451656,-1.2442854824477527,0.26887276768684387,-0.6320602297782898,0.08091523498296738,0.049117639660835266,0.2063237428665161,0.06376153230667114
2022-12-14-08-02-07,1671026544.2338076,-52.487939798676834,143.50337365738025,-12.24559907665634,-1.2424858199504334,0.2629638910293579,-0.6322638988494873,0.04268983379006386,-0.15549932420253754,-0.08504618704319,0.021058959886431694
2022-12-14-08-02-07,1671026544.2749472,-52.47934954033108,143.47693760635144,-12.245114083544646,-1.2434591187079418,0.22641032934188843,-0.6383417844772339,0.005573193542659283,0.037063904106616974,-0.025021830573678017,-0.04897158220410347
2022-12-14-08-02-07,1671026544.3189492,-52.47134679253292,143.45293836207756,-12.245569808631995,-1.2455113540820186,0.21716749668121338,-0.6994540691375732,-0.030913610011339188,-0.06136023998260498,-0.057358697056770325,-0.05599670484662056
2022-12-14-08-02-07,1671026544.362945,-52.46274864728365,143.42099803459678,-12.247584001215643,-1.246775923337757,0.2147325873374939,-0.8095543384552002,-0.05667455866932869,-0.07300592958927155,-0.11311228573322296,-0.017137810587882996
2022-12-14-08-02-07,1671026544.406982,-52.45555575992598,143.3897985564324,-12.250305034661698,-1.2477039841076056,0.2119131088256836,-0.9116368889808655,-0.07874922454357147,-0.012148775160312653,-0.0777827799320221,-0.03919536620378494
2022-12-14-08-02-07,1671026544.450954,-52.4453485612161,143.34944067297135,-12.252883340640981,-1.2512304264311014,0.22471660375595093,-1.0002386569976807,-0.040031615644693375,0.08029893040657043,0.21820113062858582,-0.06906469166278839
2022-12-14-08-02-07,1671026544.4949737,-52.43469459994365,143.30779977253695,-12.254122220106957,-1.2572627087655655,0.2581733465194702,-0.9797947406768799,-0.041376300156116486,-0.0900161862373352,-0.2266300618648529,-0.1870606392621994
2022-12-14-08-02-07,1671026544.539004,-52.42595954588165,143.27409220490372,-12.254239469932457,-1.2649851529405223,0.21033316850662231,-0.8339134454727173,0.0034180772490799427,0.24636361002922058,-0.10806018114089966,-0.26640668511390686
2022-12-14-08-02-07,1671026544.5829728,-52.41965453802911,143.24296759254605,-12.25461064463411,-1.2764571247333938,0.17739474773406982,-0.7713012099266052,-0.007535443641245365,0.01143772155046463,-0.08368609845638275,-0.2811106741428375
2022-12-14-08-02-07,1671026544.6309454,-52.41278158282288,143.21298696137723,-12.253637194692766,-1.2878060658500234,0.15051573514938354,-0.690726637840271,0.03769003599882126,0.13555505871772766,-0.12964141368865967,-0.2745852470397949
2022-12-14-08-02-07,1671026544.6309512,-52.40774147893714,143.18666570677232,-12.253267446966564,-1.2966528602393252,0.13374364376068115,-0.6716309189796448,-0.022494565695524216,-0.12367290258407593,-0.06783793866634369,-0.19844001531600952
2022-12-14-08-02-07,1671026544.6790009,-52.40190708144558,143.16153544991383,-12.254496531988906,-1.3029986535554279,0.1292358636856079,-0.6381623148918152,-0.04880750924348831,0.0710943415760994,0.03409164026379585,-0.16846702992916107
2022-12-14-08-02-07,1671026544.705062,-52.396875139489346,143.13456868209295,-12.257047853474006,-1.3107219785486897,0.13318312168121338,-0.6584157943725586,-0.07673682272434235,-0.03498224541544914,0.001471489667892456,-0.19226856529712677
2022-12-14-08-02-07,1671026544.7469766,-52.391141076531405,143.10940790203742,-12.26015751278844,-1.3179869101010788,0.16076940298080444,-0.7186545133590698,-0.09204369783401489,-0.03462168574333191,-0.02278125286102295,-0.20089271664619446
2022-12-14-08-02-07,1671026544.7909636,-52.383612536607224,143.07689502288216,-12.264338769395154,-1.3226866617181492,0.1953202486038208,-0.8106390833854675,-0.09304727613925934,0.09969301521778107,-0.08827504515647888,-0.019826363772153854
2022-12-14-08-02-07,1671026544.8349638,-52.375878765083996,143.04289736255055,-12.266711830194003,-1.3228468509270224,0.22168976068496704,-0.9170729517936707,-0.043509967625141144,-0.14363723993301392,-0.13674986362457275,-0.0007491591386497021
2022-12-14-08-02-07,1671026544.8789768,-52.36757993982841,143.00686825642012,-12.268840024267837,-1.3250674520095909,0.1797100305557251,-0.7870126366615295,-0.028787333518266678,0.3559093177318573,-0.01567739248275757,-0.0809459239244461
